INJE1,PRODU10,PRODU11,PRODU12,PRODU13,PRODU14,PRODU15,PRODU16,PRODU17,PRODU18,PRODU19,PRODU2,PRODU20,PRODU21,PRODU22,PRODU23,PRODU24,PRODU25,PRODU26,PRODU27,PRODU28,PRODU29,PRODU3,PRODU30,PRODU31,PRODU32,PRODU33,PRODU34,PRODU35,PRODU36,PRODU37,PRODU38,PRODU39,PRODU4,PRODU40,PRODU41,PRODU42,PRODU43,PRODU44,PRODU45,PRODU46,PRODU47,PRODU48,PRODU49,PRODU5,PRODU50,PRODU6,PRODU7,PRODU8,PRODU9,Time
0.0,719991.3125,578177.3125,558430.3125,719998.0,719995.5625,719988.375,473765.03125,699501.75,719997.5625,671740.5625,687323.875,648653.1875,367258.59375,479334.15625,250255.796875,719657.25,712099.0,192142.34375,179999.859375,159693.796875,114385.0859375,697736.8125,44774.82421875,37513.2890625,179993.53125,145410.75,179810.0625,91766.6171875,179999.6875,106058.21875,179984.96875,10873.6806640625,716854.1875,179998.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696302.6875,0.0,555136.75,719997.125,719997.0625,453849.875,2001-04-25 00:00:00.000000
0.0,734991.3125,582425.25,563706.3125,734997.9375,734995.5625,734988.375,477282.6875,710932.0625,734997.5,679516.9375,696673.8125,654307.875,371177.8125,483842.5,253129.046875,733667.125,724457.8125,194872.5,194999.671875,170425.359375,121850.7578125,707827.5625,47578.4765625,39990.96875,194993.53125,154501.578125,193994.453125,96515.5234375,194999.671875,112579.671875,194912.515625,11552.5732421875,729595.75,194998.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705915.125,0.0,557859.625,734997.125,734997.0625,457839.78125,2001-05-05 00:00:00.000000
0.0,749991.3125,586429.9375,568750.375,749997.9375,749995.5625,749988.375,480707.59375,722107.6875,749481.5,686882.5625,705671.0625,659729.6875,374967.5625,488186.28125,255949.09375,747181.8125,736469.9375,197565.140625,209999.671875,180831.546875,129094.1484375,717510.5625,50253.19921875,42378.17578125,209993.515625,163186.484375,207623.109375,101061.421875,209999.65625,118862.984375,209109.46875,12214.8486328125,741829.3125,209998.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715160.3125,0.0,560452.1875,749997.125,749997.0625,461675.15625,2001-05-15 00:00:00.000000
0.0,764991.3125,590203.875,573566.5625,764997.9375,764995.5,764988.375,484040.84375,733035.125,763310.375,693889.0,714323.125,664926.8125,378631.5625,492376.53125,258715.875,760254.25,748143.875,200220.53125,224999.65625,190913.125,136117.234375,726803.0625,52801.45703125,44677.265625,224993.5,171472.03125,220717.0625,105421.4609375,224300.3125,124925.5625,222763.390625,12862.3935546875,753579.625,224998.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724048.625,0.0,562922.625,764997.125,764997.0625,465363.0625,2001-05-25 00:00:00.000000
0.0,779991.3125,593759.8125,578160.625,779998.0,779995.5625,779885.0625,487284.96875,743722.125,776549.0625,700573.5,722636.75,669902.5625,382173.6875,496422.5625,261429.75,772914.75,759487.5,202839.3125,239999.65625,200669.390625,142919.609375,735720.3125,55225.1015625,46894.21484375,239993.515625,179365.953125,233283.203125,109609.171875,237094.03125,130780.3125,235960.390625,13495.814453125,764866.75,239998.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732598.125,0.0,565277.9375,779997.125,779997.0625,468910.90625,2001-06-04 00:00:00.000000
0.0,794991.3125,597113.625,582548.875,794813.375,794995.5625,794088.5,490442.84375,754177.1875,789252.375,706967.5,730617.4375,674657.1875,385597.59375,500333.78125,264091.6875,785185.375,770507.3125,205421.25,254999.59375,210099.609375,149501.359375,744276.0,57527.8046875,49035.140625,254993.53125,186876.0625,245316.0,113636.140625,249043.671875,136436.796875,248748.53125,14115.8466796875,775708.4375,254998.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740803.375,0.0,567524.625,794997.125,794997.0625,472325.78125,2001-06-14 00:00:00.000000
0.0,809264.1875,600295.0625,586747.875,808844.75,809995.5625,807692.375,493517.59375,764409.6875,801460.125,713098.125,738270.9375,679193.375,388905.59375,504115.4375,266709.15625,797084.0625,781210.1875,207965.15625,269999.59375,219204.078125,155863.828125,752483.0625,59722.171875,51105.36328125,269993.53125,194009.875,256817.171875,117512.8359375,260295.640625,141902.28125,261162.234375,14723.193359375,786125.3125,269998.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748684.6875,0.0,569672.0,809997.125,809997.0625,475614.375,2001-06-24 00:00:00.000000
0.0,822920.875,603330.4375,590772.125,822167.375,824995.5625,820750.625,496512.4375,774428.6875,813196.8125,718987.4375,745605.4375,683516.3125,392099.53125,507766.78125,269283.125,808626.625,791605.125,210470.09375,284999.59375,227983.65625,162011.3125,760352.125,61820.1796875,53109.65625,284993.53125,200794.03125,267795.0625,121256.5390625,270919.46875,147182.34375,273230.1875,15318.7568359375,796139.3125,284998.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756261.5,0.0,571730.5,824630.25,824997.0625,478783.625,2001-07-04 00:00:00.000000
0.0,836009.5,606237.25,594628.625,834826.5,839995.5625,833296.25,499430.65625,784243.0625,824485.25,724653.25,752632.6875,687632.3125,395182.90625,511293.0,271814.46875,819828.8125,801700.1875,212936.265625,299999.59375,236441.453125,167946.328125,767894.8125,63830.3828125,55052.17578125,299993.53125,207265.953125,278261.5,124874.8671875,280955.875,152281.921875,284978.5625,15902.9873046875,805770.625,299998.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763546.75,0.0,573709.0,838536.1875,839997.0625,481840.25,2001-07-14 00:00:00.000000
0.0,848570.4375,609028.375,598328.375,846859.375,854995.5625,845350.9375,502275.21875,793861.375,835342.0625,730108.6875,759367.0,691548.6875,398159.09375,514699.96875,274304.15625,830701.9375,811502.4375,215362.65625,314999.59375,244580.796875,173670.03125,775123.375,65758.875,56936.57421875,314658.78125,213449.921875,288230.53125,128374.25,290443.8125,157205.765625,296432.0625,16476.173828125,815037.3125,314173.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770547.25,0.0,575614.3125,851777.3125,854997.0625,484790.59375,2001-07-24 00:00:00.000000
0.0,860631.125,611713.0,601879.8125,858299.8125,869995.5625,856939.9375,505048.875,803290.9375,845784.125,735365.375,765822.1875,695274.125,401031.625,517988.71875,276753.21875,841256.5625,821019.3125,217747.921875,329999.5625,252405.546875,179185.609375,782049.3125,67610.15625,58766.33984375,328748.5,219363.59375,297718.21875,131760.765625,299426.65625,161959.71875,307613.46875,17038.478515625,823956.25,327467.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777274.3125,0.0,577451.75,864394.5625,869997.0625,487640.625,2001-08-03 00:00:00.000000
0.0,872216.8125,614298.5,605289.6875,869180.8125,884995.5625,868082.4375,507752.6875,812537.5625,855830.625,740438.4375,772011.3125,698817.6875,403803.1875,521164.03125,279162.40625,851504.3125,830257.125,220091.609375,344999.5625,259920.734375,184496.578125,788686.0625,69387.9765625,60544.83203125,342364.84375,225020.40625,306742.84375,135039.328125,307944.9375,166551.125,318542.28125,17590.095703125,832542.9375,340016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783741.0625,0.0,579225.5,876418.9375,884785.4375,490395.90625,2001-08-13 00:00:00.000000
0.0,883351.6875,616790.625,608563.9375,879534.8125,899995.5625,878793.75,510387.90625,821605.375,865498.0625,745338.125,777946.8125,702188.75,406476.03125,524230.28125,281532.53125,861468.0,839220.0,222394.59375,359999.53125,267132.65625,189606.6875,795052.3125,71093.296875,62274.27734375,355569.96875,230432.5,315323.9375,138214.25,316035.09375,170987.96875,329231.40625,18131.259765625,840811.625,351893.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789956.8125,0.0,580939.0,887882.5,898855.75,493061.78125,2001-08-23 00:00:00.000000
0.0,894059.125,619194.0,611707.9375,889391.5,914995.5625,889088.8125,512956.78125,830497.875,874801.5,750070.875,783640.625,705395.875,409052.46875,527190.1875,283864.59375,871152.5625,847914.6875,224659.96875,374999.46875,274048.65625,194520.28125,801165.5,72723.5234375,63956.7265625,368405.28125,235611.609375,323480.78125,141291.0,323727.75,175280.859375,339689.5,18662.404296875,848775.4375,363154.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795931.375,0.0,582595.1875,898815.0625,912324.0,495643.46875,2001-09-02 00:00:00.000000
0.0,904361.1875,621512.6875,614726.75,898779.875,929995.5625,898981.875,515461.875,839219.0,883754.0,754643.5625,789103.75,708448.1875,411535.125,530047.25,286159.78125,880566.375,856347.875,226902.0,389255.34375,280677.40625,199242.5,807040.5,74287.3046875,65594.3359375,380898.90625,240568.640625,331235.21875,144274.578125,331047.6875,179438.71875,349924.8125,19184.099609375,856447.4375,373842.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801678.0,0.0,584196.625,909244.375,925244.9375,498146.1875,2001-09-12 00:00:00.000000
0.0,914278.125,623750.4375,617624.75,907724.6875,944995.5625,908486.3125,517905.46875,847773.875,892369.25,759062.1875,794346.8125,711354.75,413926.4375,532804.875,288418.84375,889718.0,864524.4375,229119.953125,402466.5625,287028.78125,203778.890625,812689.1875,75788.6796875,67188.75,393071.0,245314.171875,338611.1875,147169.34375,338016.3125,183469.90625,359947.1875,19696.908203125,863840.4375,383997.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807208.125,0.0,585745.4375,919197.25,937654.4375,500574.46875,2001-09-22 00:00:00.000000
0.0,923828.5,625911.5,620398.875,916251.8125,959995.5625,917615.0625,520289.65625,856168.9375,900661.0625,763331.875,799380.0,714124.5625,416229.125,535466.125,290642.40625,898615.6875,872438.625,231312.09375,414922.0625,293113.4375,208134.96875,818123.5,77231.25,68741.375,404938.6875,249858.296875,345633.65625,149979.0625,344652.6875,187382.421875,369766.5,20201.337890625,870966.4375,393656.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812531.375,0.0,587243.8125,928698.75,949580.25,502932.125,2001-10-02 00:00:00.000000
0.0,933028.375,627998.875,623055.3125,924385.8125,974995.5625,926380.875,522616.4375,864410.75,908642.8125,767459.125,804212.625,716766.125,418445.84375,538034.125,292831.03125,907266.5,880102.5625,233478.984375,426713.53125,298942.21875,212316.265625,823353.9375,78617.203125,70253.5625,416516.46875,254210.515625,352326.40625,152707.484375,350973.96875,191183.453125,379390.75,20697.82421875,877837.1875,402848.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817655.125,0.0,588693.6875,937773.125,961045.9375,505222.84375,2001-10-12 00:00:00.000000
0.0,941892.875,630015.875,625600.0,932149.5625,989995.5625,934795.875,524887.1875,872505.3125,916326.6875,771450.375,808853.875,719287.3125,420579.375,540511.6875,294985.09375,915676.8125,887520.5625,235621.0625,437902.125,304526.5625,216329.09375,828390.25,79948.75,71726.6796875,427818.875,258380.0625,358710.9375,155359.9375,356995.875,194879.5625,388825.9375,21186.689453125,884463.75,411603.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822588.5,0.0,590097.1875,946443.875,972072.125,507451.03125,2001-10-22 00:00:00.000000
0.0,950433.3125,631965.75,628035.0,939563.9375,1004995.5625,942871.4375,527103.3125,880457.4375,923724.3125,775311.9375,813312.4375,721695.3125,422632.375,542901.5625,297104.96875,923857.0,894697.0625,237740.75,448537.5625,309878.0625,220179.453125,833241.25,81227.640625,73162.40625,438858.15625,262375.875,364807.125,157940.28125,362733.5,198476.6875,398077.6875,21668.578125,890856.875,419948.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827339.625,0.0,591456.25,954732.75,982677.625,509619.4375,2001-11-01 00:00:00.000000
0.0,958662.1875,633851.875,630359.6875,946648.125,1019995.5625,950618.625,529266.5625,888271.0625,930846.6875,779049.9375,817596.4375,723996.625,424607.59375,545206.4375,299191.125,931814.8125,901636.875,239839.78125,458661.84375,315007.96875,223874.03125,837915.3125,82455.8359375,74562.140625,449641.25,266206.34375,370632.84375,160451.484375,368201.1875,201980.34375,407151.5,22143.6171875,897027.125,427908.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831917.375,0.0,592772.9375,962660.25,992879.5,511730.71875,2001-11-11 00:00:00.000000
0.0,966593.25,635677.0625,632576.5625,953419.9375,1034995.5625,958048.8125,531378.625,895949.125,937704.6875,782669.75,821713.6875,726197.3125,426507.71875,547428.375,301244.0,939559.0,908345.875,241918.90625,468311.40625,319927.03125,227419.34375,842420.0625,83635.703125,75927.125,460175.65625,269879.3125,376204.40625,162896.296875,373412.40625,205395.515625,416053.5625,22612.04296875,902984.5,435504.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836330.0625,0.0,594048.9375,970245.8125,1002693.6875,513787.65625,2001-11-21 00:00:00.000000
0.0,974239.0,637444.1875,634691.625,959896.0,1049783.0,965171.5,533442.0,903493.8125,944308.75,786176.4375,825671.625,728303.0,428335.46875,549569.625,303264.125,947095.1875,914829.9375,243978.375,477518.125,324645.40625,230821.875,846762.8125,84769.4765625,77258.453125,470472.6875,273402.3125,381536.59375,165277.140625,378379.9375,208726.84375,424790.5625,23074.09765625,908738.25,442758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840583.75,0.0,595286.1875,977507.1875,1012136.3125,515792.84375,2001-12-01 00:00:00.000000
0.0,976732.0,638021.25,635378.9375,962001.75,1054535.5,967489.4375,534117.8125,905969.4375,946461.3125,787321.75,826960.75,728987.8125,428930.9375,550267.75,303927.3125,949560.1875,916945.875,244656.171875,480509.5625,326181.21875,231929.578125,848178.6875,85138.75,77694.2109375,473844.8125,274548.96875,383270.875,166056.015625,379993.15625,209817.3125,427656.09375,23225.94921875,910615.625,445116.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841970.6875,0.0,595690.4375,979869.0625,1015212.875,516449.03125,2001-12-04 07:11:58.945312
0.0,981670.5,639167.9375,636731.875,966151.8125,1063854.25,972063.4375,535468.875,910936.625,950722.0625,789598.25,829509.875,730338.0,430108.84375,551649.8125,305259.21875,954473.3125,921143.25,246023.21875,486397.5,329213.78125,234117.375,850983.6875,85868.7890625,78564.2734375,480590.34375,276813.0,386690.84375,167609.578125,383165.0,211995.59375,433403.96875,23531.962890625,914339.375,449758.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844717.875,0.0,596494.625,984526.625,1021301.1875,517759.1875,2001-12-11 00:00:00.000000
0.0,988778.6875,640826.5,638663.375,972081.125,1077179.125,978612.75,537440.125,918221.75,956845.25,792892.0625,833169.0625,732268.25,431800.4375,553636.4375,307215.0625,961608.0625,927190.0625,248043.59375,494795.75,333558.25,237252.46875,855021.5,86916.6328125,79831.2578125,490439.4375,280056.03125,391581.8125,169868.5625,387679.5,215171.78125,441833.5,23983.599609375,919710.1875,456383.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848672.0625,0.0,597659.75,991186.3125,1030054.0625,519667.5,2001-12-21 00:00:00.000000
0.0,989461.5625,641001.1875,638872.75,972709.8125,1078623.375,979322.9375,537654.3125,919013.8125,957509.5625,793249.625,833565.875,732476.3125,431975.625,553852.0,307427.75,962383.0,927846.0625,248263.53125,495705.8125,334027.53125,237588.4375,855459.5,87030.1328125,79968.8671875,491508.9375,280407.59375,392111.375,170113.25,388168.5,215516.625,442749.625,24032.763671875,920292.8125,457101.125,988.1594848632812,1167.7567138671875,627.7767944335938,152.46047973632812,1216.869384765625,1053.596435546875,209.15354919433594,1633.47705078125,453.6651916503906,849100.875,1098.12060546875,597783.75,991908.0,1031003.375,519874.78125,2001-12-22 02:08:08.671875
0.0,989604.4375,641038.875,638918.3125,972845.8125,1078937.5,979477.4375,537700.9375,919186.25,957654.125,793327.4375,833652.1875,732521.5625,432013.25,553898.875,307474.03125,962551.6875,927988.8125,248311.421875,495903.8125,334129.5625,237661.328125,855554.8125,87054.8203125,79998.828125,491741.75,280484.09375,392226.5625,170166.46875,388274.875,215591.671875,442949.0625,24043.470703125,920419.5625,457257.3125,1186.9625244140625,1420.6817626953125,768.9295654296875,194.45594787597656,1561.4835205078125,1408.876708984375,256.9035949707031,1989.2244873046875,566.5686645507812,849194.1875,1453.89697265625,597810.625,992065.0625,1031210.0,519919.90625,2001-12-22 07:49:46.523438
0.0,989867.6875,641112.4375,639009.1875,973114.0625,1079564.5,979785.875,537794.0625,919530.8125,957942.625,793482.875,833824.5625,732611.4375,432086.78125,553992.5,307566.5625,962888.5625,928273.8125,248407.15625,496298.9375,334332.65625,237805.734375,855745.125,87104.0546875,80058.6640625,492206.90625,280636.8125,392456.25,170272.546875,388487.15625,215741.53125,443347.625,24064.875,920672.5,457569.03125,1523.5650634765625,1887.86572265625,1024.830078125,274.18896484375,2082.266357421875,1408.876708984375,349.0458068847656,2700.777099609375,775.0474243164062,849380.4375,2017.233154296875,597863.5,992378.4375,1031622.375,520010.03125,2001-12-22 19:12:46.406250
0.0,990553.0625,641317.0625,639280.125,973891.0625,1081432.875,980705.4375,538072.5625,920561.8125,958803.5625,793947.0,834338.75,732875.125,432303.53125,554271.875,307843.53125,963895.125,929124.3125,248693.953125,497476.625,334932.15625,238226.65625,856313.0625,87249.9453125,80237.5546875,493598.15625,281092.125,393138.09375,170586.0625,389119.6875,216187.984375,444540.40625,24128.974609375,921425.125,458498.0625,2399.68798828125,3158.129150390625,1680.71923828125,492.60107421875,3270.34619140625,1408.876708984375,600.9445190429688,4809.89111328125,1332.8345947265625,849934.9375,3283.59326171875,598013.25,993311.8125,1032852.9375,520279.40625,2001-12-24 05:22:01.875000
0.0,992283.125,641853.5,640076.5,976065.375,1086933.375,983411.5625,538900.0,923631.625,961344.3125,795320.9375,835855.125,733618.8125,432954.0625,555096.375,308668.5625,966880.125,931636.5625,249550.546875,500941.9375,336649.875,239409.796875,857990.4375,87669.3515625,80768.4453125,497727.9375,282432.96875,395114.125,171483.15625,390978.9375,217487.21875,448092.6875,24320.287109375,923617.5625,461230.03125,4750.8251953125,6557.37939453125,3322.412109375,1082.2650146484375,5929.98828125,1408.876708984375,1257.5352783203125,4809.89111328125,2816.417724609375,851555.0,6241.32763671875,598406.5625,996047.0,1036482.625,521076.625,2001-12-28 11:49:53.554688
0.0,993233.75,642150.9375,640538.4375,977299.375,1090129.0,984982.625,539383.125,925426.4375,962822.1875,796121.5625,836736.625,734041.125,433335.53125,555576.0,309151.09375,968621.25,933098.6875,250052.359375,502953.875,337633.40625,240082.96875,858966.4375,87909.59375,81078.1875,500136.375,283211.59375,396251.15625,171996.390625,392057.65625,218235.84375,450169.71875,24432.310546875,924882.75,462815.125,6077.0771484375,8464.5712890625,4226.49072265625,1415.084716796875,7328.5888671875,1408.876708984375,1625.62451171875,4809.89111328125,3649.184814453125,852491.5,7834.77734375,598622.875,997630.4375,1038592.375,521540.75,2001-12-31 00:00:00.000000
0.0,994982.1875,642701.5,641436.9375,979631.3125,1096370.625,988044.8125,540335.75,928974.875,965713.4375,797693.625,838458.625,734838.0625,434085.8125,556514.5,310105.65625,972047.0,935962.9375,251047.671875,506877.0625,339511.25,241365.265625,860877.0625,88367.6953125,81687.71875,504862.40625,284729.625,398434.84375,172976.640625,394158.03125,219676.3125,454277.8125,24654.349609375,927323.875,465899.0,8590.951171875,12047.685546875,5911.197265625,2046.065185546875,9798.203125,1408.876708984375,2334.319580078125,4809.89111328125,5219.126953125,854304.3125,10727.80859375,599014.8125,1000699.375,1042711.8125,522449.09375,2002-01-05 00:00:00.000000
0.0,996630.5,643222.5625,642313.0625,981857.75,1102483.25,991037.625,541277.625,932492.75,968549.75,799241.625,840144.875,735598.75,434822.125,557435.375,311052.53125,975426.8125,938776.3125,252037.359375,510712.96875,341317.46875,242601.640625,862752.0,88807.59375,82288.9140625,509506.09375,286213.15625,400543.53125,173921.59375,396208.3125,221071.421875,458352.25,24875.015625,929691.0,468905.1875,11007.0732421875,15467.4052734375,7521.40087890625,2652.5263671875,12078.8544921875,1408.876708984375,3023.1865234375,4809.89111328125,6724.7509765625,856067.125,13435.64453125,599378.5625,1003682.625,1046742.25,523339.9375,2002-01-10 00:00:00.000000
0.0,999665.3125,644188.6875,643980.0625,985982.25,1114205.0,996759.75,543119.0,939409.25,974009.4375,802243.625,843376.6875,737011.9375,436234.875,559208.125,312915.6875,982005.875,944204.4375,253991.59375,518049.1875,344700.75,244937.375,866361.0625,89629.2109375,83457.8671875,518469.0,289046.9375,404509.5,175704.703125,400114.03125,223717.109375,466370.09375,25310.765625,934171.75,474613.46875,15540.462890625,21823.892578125,10548.955078125,3792.14599609375,16236.26953125,1408.876708984375,4335.39208984375,4809.89111328125,9561.8173828125,859419.4375,18391.79296875,600034.8125,1009332.375,1054452.875,525054.5,2002-01-20 00:00:00.000000
0.0,1002506.875,645099.625,645567.3125,989835.75,1125439.875,1002234.375,544919.0625,946210.1875,979264.9375,805155.5625,846472.5,738338.9375,437589.78125,560914.625,314749.03125,988409.6875,949440.375,255920.34375,525064.9375,347893.375,247159.265625,869832.4375,90402.96875,84594.1953125,527134.625,291753.65625,408258.90625,177401.984375,403831.375,226242.578125,474259.46875,25740.97265625,938432.125,480031.125,19818.802734375,27784.4296875,13425.8984375,4871.96484375,20136.939453125,1408.876708984375,5599.419921875,4809.89111328125,12264.1396484375,862618.625,23019.76171875,600641.8125,1014691.1875,1061826.125,526706.5,2002-01-30 00:00:00.000000
0.0,1005193.6875,645966.625,647080.0625,993456.8125,1136205.625,1007476.25,546679.0625,952898.0625,984324.3125,807980.875,849437.8125,739593.0625,438889.875,562557.125,316552.875,994642.8125,954490.0625,257822.984375,531774.8125,350921.59375,249280.46875,873170.3125,91135.8125,85698.9609375,535533.0,294339.75,411816.4375,179027.015625,407367.4375,228663.234375,482022.875,26165.732421875,942496.4375,485174.0625,23870.658203125,33403.15234375,16173.65625,5900.79833984375,23848.58203125,1408.876708984375,6828.78759765625,4809.89111328125,14853.0224609375,865679.0,27392.302734375,601211.9375,1019781.6875,1068877.375,528300.5,2002-02-09 00:00:00.000000
0.0,1007749.625,646796.875,648523.1875,996873.375,1146519.125,1012499.125,548399.875,959475.375,989195.4375,810722.875,852278.3125,740783.125,440138.09375,564137.9375,318327.625,1000709.875,959358.125,259699.421875,538193.3125,353804.125,251309.765625,876379.75,91832.6875,86773.34375,543691.5,296811.40625,415200.625,180589.265625,410729.6875,230990.0,489662.5625,26585.1953125,946383.5625,490058.90625,27717.7578125,38718.85546875,18805.45703125,6885.10595703125,27408.5859375,1408.876708984375,8032.86181640625,4809.89111328125,17342.0625,868611.8125,31553.34375,601752.6875,1024623.625,1075618.375,529841.125,2002-02-19 00:00:00.000000
0.0,1010190.6875,647595.0625,649901.1875,1000107.3125,1156405.75,1017315.75,550082.6875,965944.5,993886.0,813384.875,855000.125,741915.625,441337.125,565659.375,320073.78125,1006615.625,964040.5,261549.796875,544334.4375,356555.03125,253253.703125,879465.9375,92497.2578125,87818.609375,551634.4375,299174.65625,418426.25,182095.625,413925.96875,233231.1875,497180.75,26999.486328125,950109.0625,494701.84375,31377.990234375,43761.890625,21330.484375,7829.90966796875,30840.1171875,1408.876708984375,9217.52734375,4809.89111328125,19742.02734375,871425.8125,35531.6015625,602269.0625,1029234.4375,1082062.5,531332.5,2002-03-01 00:00:00.000000
0.0,1012528.4375,648364.5625,651218.0625,1003175.8125,1165886.0,1021938.125,551728.4375,972307.375,998403.5,815969.6875,857608.8125,742995.5625,442489.375,567123.5625,321791.8125,1012365.0,968547.5625,263374.46875,550211.6875,359185.1875,255117.609375,882430.9375,93132.34375,88835.96875,559382.5625,301435.1875,421505.4375,183551.46875,416964.40625,235393.734375,504579.25,27408.701171875,953685.6875,499118.3125,34866.47265625,48556.890625,23755.794921875,8739.22265625,34156.8046875,1408.876708984375,10385.8447265625,4809.89111328125,22062.224609375,874128.5,39347.0390625,602764.5625,1033629.5625,1088229.625,532778.5,2002-03-11 00:00:00.000000
0.0,1014771.5625,649108.0625,652477.5,1006093.3125,1174976.375,1026377.1875,553338.1875,978565.9375,1002755.0625,818480.375,860110.0625,744027.0,443597.09375,568532.8125,323482.21875,1017963.0,972886.1875,265174.0625,555838.1875,361703.46875,256906.0,885281.125,93740.2265625,89826.6171875,566953.875,303598.34375,424448.46875,184961.078125,419853.1875,237483.5625,511859.71875,27812.923828125,957124.3125,503322.78125,38196.2578125,53124.5703125,26087.228515625,9616.33984375,37368.390625,1408.876708984375,11539.6806640625,4809.89111328125,24311.822265625,876726.3125,43014.359375,603241.625,1037822.875,1094139.375,534182.4375,2002-03-21 00:00:00.000000
0.0,1016926.9375,649827.5,653682.9375,1008872.0,1183696.625,1030643.3125,554913.0,984722.5,1006947.8125,820919.5,862509.125,745013.25,444662.40625,569889.25,325145.5,1023414.625,977059.3125,266949.375,561226.5625,364117.375,258622.890625,888023.25,94322.8046875,90791.6953125,574364.25,305669.21875,427264.34375,186328.03125,422600.3125,239506.203125,519023.5,28212.21875,960434.25,507328.71875,41378.72265625,57482.57421875,28329.84375,10464.0048828125,40483.06640625,1408.876708984375,12680.1796875,4809.89111328125,26499.388671875,879225.0,46544.90234375,603702.0625,1041826.875,1099805.875,535547.1875,2002-03-31 00:00:00.000000
0.0,1019000.4375,650524.6875,654837.4375,1011522.4375,1192067.125,1034745.875,556453.8125,990779.1875,1010988.5625,823289.6875,864811.0625,745957.375,445687.375,571195.1875,326782.125,1028725.0625,981074.25,268701.28125,566388.75,366433.4375,260271.96875,890662.25,94881.6953125,91732.28125,581627.625,307652.59375,429961.0625,187655.265625,425213.6875,241466.515625,526071.625,28606.623046875,963623.6875,511148.5625,44423.92578125,61646.21875,30488.1640625,11284.5595703125,43507.25,1408.876708984375,13807.9921875,4809.89111328125,28632.73046875,881629.9375,49947.8046875,604147.4375,1045652.9375,1105241.875,536875.5,2002-04-10 00:00:00.000000
0.0,1020997.0,651200.9375,655944.0,1014053.75,1200105.5,1038693.75,557961.5625,996739.625,1014884.0625,825593.375,867020.8125,746861.9375,446673.8125,572452.625,328392.53125,1033899.625,984937.5625,270430.40625,571336.1875,368657.40625,261856.5625,893202.5625,95418.34375,92649.40625,588754.5625,309553.0,432545.75,188945.328125,427700.8125,243369.203125,533005.1875,28996.1953125,966699.6875,514793.71875,47340.79296875,65628.84375,32566.306640625,12080.0234375,46446.35546875,1408.876708984375,14923.2431640625,4809.89111328125,30718.853515625,883945.75,53230.71484375,604578.875,1049311.5,1110459.5,538169.625,2002-04-20 00:00:00.000000
0.0,1022920.9375,651857.5,657005.1875,1016474.0625,1207829.375,1042495.125,559437.25,1002605.875,1018640.75,827832.75,869142.8125,747729.3125,447623.46875,573663.6875,329977.1875,1038943.125,988655.0625,272137.375,576079.5625,370794.4375,263379.71875,895648.25,95934.0390625,93544.125,595752.6875,311374.59375,435024.8125,190200.390625,430068.8125,245218.78125,539825.5,29380.994140625,969668.6875,518274.875,50137.28125,69441.953125,34567.98046875,12852.173828125,49305.15234375,1408.876708984375,16025.7578125,4809.89111328125,32763.74609375,886176.75,56400.2109375,604997.3125,1052812.125,1115470.75,539431.75,2002-04-30 00:00:00.000000
